Date,Open,High,Low,Close,Adj Close,Volume
2019-02-12,53.000000,53.200001,52.400002,53.000000,47.151947,70819
2019-02-13,53.000000,53.500000,53.000000,53.099998,47.240910,79340
2019-02-14,52.900002,53.599998,52.900002,53.450001,47.552296,76659
2019-02-15,52.900002,53.750000,52.250000,53.599998,47.685738,147185
2019-02-18,53.650002,54.150002,53.450001,53.500000,47.596779,70635
2019-02-19,53.400002,53.599998,52.549999,52.900002,47.062981,101749
2019-02-20,52.700001,53.000000,52.700001,52.799999,46.974014,87164
2019-02-21,52.799999,53.049999,52.650002,53.000000,47.151947,86870
2019-02-22,52.799999,54.650002,52.750000,53.650002,47.730228,115959
2019-02-25,54.150002,54.150002,53.150002,53.250000,47.374363,64608
2019-02-26,53.049999,53.750000,52.950001,53.549999,47.641258,91277
2019-02-27,53.500000,53.900002,53.400002,53.599998,47.685738,53605
2019-02-28,53.400002,53.950001,53.200001,53.650002,47.730228,114496
2019-03-01,54.000000,54.799999,53.799999,54.599998,48.575401,91754
2019-03-04,55.750000,56.400002,54.250000,54.750000,48.708847,143106
2019-03-05,54.750000,55.000000,54.650002,54.750000,48.708847,59601
2019-03-06,54.500000,54.900002,54.500000,54.799999,48.753334,60979
2019-03-07,55.299999,55.299999,54.349998,55.000000,48.931271,87271
2019-03-08,54.950001,54.950001,54.250000,54.400002,48.397472,103825
2019-03-11,54.250000,54.750000,54.049999,54.500000,48.486439,89975
2019-03-12,54.849998,54.849998,54.200001,54.500000,48.486439,106720
2019-03-13,54.049999,55.750000,54.049999,55.299999,49.198166,100357
2019-03-14,55.500000,55.950001,55.349998,55.900002,49.731960,126621
2019-03-15,55.700001,56.400002,55.700001,56.099998,49.909889,124572
2019-03-18,56.400002,56.549999,56.099998,56.299999,50.087826,65563
2019-03-19,56.299999,56.500000,56.150002,56.500000,50.265751,43898
2019-03-20,56.450001,56.500000,55.900002,56.200001,49.998856,67400
2019-03-21,56.200001,56.299999,55.299999,55.750000,49.598515,140407
2019-03-22,55.750000,56.150002,55.150002,55.500000,49.376095,212575
2019-03-25,55.500000,55.549999,54.950001,55.150002,49.064716,78693
2019-03-26,55.000000,55.799999,55.000000,55.799999,49.642986,60276
2019-03-27,55.849998,56.000000,55.049999,55.450001,49.331615,60345
2019-03-28,55.250000,56.049999,55.250000,56.000000,49.820927,56372
2019-03-29,56.000000,56.549999,55.750000,56.500000,50.265751,72479
2019-04-01,56.650002,57.049999,56.599998,56.599998,50.354717,62748
2019-04-02,56.799999,57.000000,56.450001,57.000000,50.710587,81172
2019-04-03,57.049999,57.900002,56.799999,57.849998,51.466793,61115
2019-04-04,57.799999,57.849998,57.000000,57.200001,50.888515,90932
2019-04-05,56.500000,57.250000,56.150002,56.650002,50.399208,77255
2019-04-08,57.599998,57.750000,57.000000,57.700001,51.333347,94171
2019-04-09,57.049999,58.099998,57.049999,58.000000,51.600246,82252
2019-04-10,58.000000,58.500000,57.549999,58.500000,52.045074,99397
2019-04-11,58.500000,58.500000,57.500000,58.000000,51.600246,82557
2019-04-12,57.799999,59.049999,57.650002,58.400002,51.956108,100395
2019-04-15,58.200001,58.700001,58.200001,58.599998,52.134041,55357
2019-04-16,59.450001,60.500000,58.900002,60.400002,53.735428,85285
2019-04-17,60.849998,60.849998,60.099998,60.500000,53.824394,105968
2019-04-18,60.500000,60.799999,59.700001,60.349998,53.690941,81462
2019-04-23,60.000000,60.650002,59.900002,60.450001,53.779907,78978
2019-04-24,60.599998,60.599998,60.000000,60.099998,53.468525,50837
2019-04-25,60.400002,60.450001,59.950001,60.250000,53.601978,92527
2019-04-26,60.250000,60.900002,60.200001,60.750000,54.046806,118716
2019-04-29,60.700001,61.599998,60.700001,61.349998,54.580605,76164
2019-04-30,61.500000,62.200001,61.150002,61.950001,55.114403,126566
2019-05-02,61.849998,62.099998,61.549999,61.599998,54.803013,78971
2019-05-03,61.799999,61.799999,61.049999,61.400002,54.625092,64699
2019-05-06,60.650002,61.250000,60.250000,61.099998,54.358189,55868
2019-05-07,61.000000,61.549999,60.900002,61.000000,54.269222,64233
2019-05-08,60.950001,61.500000,60.799999,61.299999,54.536121,58501
2019-05-09,61.500000,61.500000,59.700001,59.700001,53.112667,102657
2019-05-10,59.599998,60.750000,58.900002,60.049999,53.424046,63405
2019-05-13,61.150002,61.700001,59.950001,59.950001,53.335083,108484
2019-05-14,60.349998,60.900002,59.849998,60.650002,53.957844,101085
2019-05-15,61.400002,61.500000,60.750000,61.150002,54.402672,78277
2019-05-16,62.500000,64.199997,62.000000,63.700001,56.671307,115652
2019-05-17,64.000000,64.449997,63.099998,63.400002,56.404408,121530
2019-05-20,63.700001,63.900002,62.599998,63.450001,56.448883,100440
2019-05-21,63.950001,64.650002,63.500000,64.349998,57.249580,156109
2019-05-22,63.200001,63.950001,62.950001,63.700001,57.937096,75598
2019-05-23,63.450001,63.450001,62.250000,62.549999,56.891132,67186
2019-05-24,62.250000,64.150002,62.200001,64.150002,58.346386,97897
2019-05-27,64.750000,64.750000,63.299999,63.400002,57.664234,48910
2019-05-28,63.299999,63.900002,63.150002,63.250000,57.527805,71855
2019-05-29,63.250000,63.250000,62.349998,62.750000,57.073040,66687
2019-05-30,63.150002,63.900002,62.799999,63.849998,58.073521,38180
2019-05-31,63.700001,63.799999,62.849998,63.700001,57.937096,86521
2019-06-03,64.050003,64.949997,61.599998,62.299999,56.663750,193527
2019-06-04,61.950001,63.099998,61.750000,62.849998,57.163994,119697
2019-06-05,63.099998,63.950001,62.750000,63.500000,57.755188,105725
2019-06-06,63.849998,63.950001,63.250000,63.299999,57.573280,78720
2019-06-07,63.299999,64.000000,62.950001,64.000000,58.209953,101260
2019-06-10,64.000000,65.599998,63.950001,65.300003,59.392342,63304
2019-06-11,65.400002,65.599998,64.800003,64.800003,58.937580,74858
2019-06-12,64.599998,64.599998,63.650002,64.150002,58.346386,74512
2019-06-13,63.650002,64.050003,63.099998,63.299999,57.573280,103987
2019-06-14,63.049999,63.400002,62.799999,63.250000,57.527805,1481466
2019-06-17,63.150002,64.099998,63.150002,64.050003,58.255428,69063
2019-06-18,63.500000,64.750000,63.450001,64.500000,58.664722,93302
2019-06-19,64.400002,65.000000,64.400002,64.800003,58.937580,85225
2019-06-20,66.000000,66.050003,65.449997,65.449997,59.528774,101759
2019-06-21,65.800003,67.500000,65.750000,67.300003,61.211411,280470
2019-06-24,67.500000,67.550003,67.099998,67.500000,61.393307,90338
2019-06-25,67.449997,68.099998,67.000000,67.750000,61.620689,80870
2019-06-26,67.849998,67.900002,66.099998,66.400002,60.392826,77426
2019-06-27,66.099998,66.349998,65.300003,66.000000,60.029018,109923
2019-06-28,65.699997,66.750000,65.699997,66.550003,60.529259,130870
2019-07-01,66.550003,68.250000,66.449997,67.849998,61.711643,125757
2019-07-02,68.699997,68.699997,67.250000,67.699997,61.575207,118991
2019-07-03,67.900002,69.300003,67.900002,68.849998,62.621174,74536
2019-07-04,68.800003,69.099998,68.099998,68.800003,62.575703,75876
2019-07-05,69.300003,69.550003,68.449997,68.699997,62.484737,104340
2019-07-08,68.699997,69.150002,68.650002,69.000000,62.757607,70394
2019-07-09,69.000000,69.099998,68.550003,68.900002,62.666656,88504
2019-07-10,69.000000,69.300003,68.750000,68.900002,62.666656,106120
2019-07-11,68.900002,69.050003,68.550003,69.050003,62.803085,72885
2019-07-12,69.650002,69.750000,68.849998,69.349998,63.075935,82645
2019-07-15,69.599998,69.699997,68.900002,69.699997,63.394272,66677
2019-07-16,69.699997,69.800003,68.900002,69.500000,63.212368,97947
2019-07-17,69.800003,70.449997,69.300003,70.000000,63.667137,63321
2019-07-18,70.000000,70.250000,69.400002,69.949997,63.621655,67723
2019-07-19,69.750000,70.500000,69.199997,70.250000,63.894512,117773
2019-07-22,70.250000,70.300003,69.050003,69.300003,63.030472,65796
2019-07-23,69.150002,69.750000,68.900002,68.900002,62.666656,56865
2019-07-24,69.150002,69.349998,68.000000,68.599998,62.393784,104446
2019-07-25,68.949997,70.199997,68.550003,68.599998,62.393784,114534
2019-07-26,69.000000,69.400002,68.650002,69.150002,62.894032,61105
2019-07-29,69.199997,70.199997,68.199997,68.500000,62.302837,118232
2019-07-30,68.300003,69.050003,67.699997,68.050003,61.893551,160356
2019-07-31,67.500000,69.800003,67.500000,69.750000,63.439758,117977
2019-08-01,71.199997,72.650002,70.099998,72.349998,65.804527,180493
2019-08-02,71.000000,71.800003,69.849998,70.500000,64.121895,130421
2019-08-05,70.500000,70.500000,67.849998,68.099998,61.939030,126771
2019-08-06,68.250000,69.449997,67.949997,69.000000,62.757607,108765
2019-08-07,69.449997,70.000000,68.800003,69.800003,63.485233,116810
2019-08-08,70.699997,70.800003,69.900002,70.550003,64.167374,103326
2019-08-09,70.500000,70.699997,69.349998,69.650002,63.348801,111644
2019-08-12,70.250000,70.650002,69.449997,69.550003,63.257847,79032
2019-08-13,69.199997,69.900002,68.949997,69.500000,63.212368,107383
2019-08-14,69.650002,69.699997,68.000000,68.000000,61.848080,71744
2019-08-15,68.250000,69.699997,66.949997,68.699997,62.484737,121746
2019-08-16,69.099998,69.949997,68.849998,69.800003,63.485233,99917
2019-08-19,70.500000,71.800003,70.500000,70.949997,64.531181,82714
2019-08-20,70.900002,71.400002,70.199997,70.199997,63.849041,170902
2019-08-21,70.699997,70.849998,70.199997,70.500000,64.121895,99167
2019-08-22,70.349998,70.650002,69.900002,69.900002,63.576183,61394
2019-08-23,70.500000,70.650002,69.650002,69.699997,63.394272,93442
2019-08-26,69.599998,70.000000,69.150002,69.250000,62.984985,87093
2019-08-27,69.250000,70.050003,68.699997,69.750000,63.439758,141227
2019-08-28,69.800003,70.300003,69.599998,70.000000,63.667137,91544
2019-08-29,70.250000,71.650002,70.000000,71.349998,64.895004,108118
2019-08-30,71.250000,71.900002,71.099998,71.349998,64.895004,73220
2019-09-02,71.500000,71.800003,71.349998,71.800003,65.304298,86302
2019-09-03,71.699997,72.000000,71.349998,71.849998,65.349770,71299
2019-09-04,71.949997,72.650002,71.199997,71.199997,64.758568,51041
2019-09-05,71.699997,71.750000,71.050003,71.250000,64.804047,92490
2019-09-06,71.199997,71.949997,71.099998,71.800003,65.304298,69260
2019-09-09,71.900002,73.550003,71.900002,73.250000,66.623108,93140
2019-09-10,73.099998,73.199997,68.949997,69.050003,62.803085,171540
2019-09-11,69.050003,71.949997,67.150002,69.550003,63.257847,238779
2019-09-12,69.900002,70.099998,68.150002,69.699997,63.394272,114169
2019-09-13,69.949997,70.000000,68.349998,69.800003,63.485233,126225
2019-09-16,69.699997,69.900002,69.300003,69.800003,63.485233,83562
2019-09-17,70.000000,71.650002,69.699997,71.500000,65.031433,165134
2019-09-18,71.400002,72.400002,71.150002,71.699997,65.213341,171357
2019-09-19,71.349998,71.800003,70.400002,70.449997,64.076416,89462
2019-09-20,70.099998,71.000000,69.699997,70.050003,63.712616,842525
2019-09-23,70.000000,71.699997,69.849998,71.699997,65.213341,99016
2019-09-24,71.699997,72.400002,71.699997,72.050003,65.531670,92630
2019-09-25,72.250000,72.250000,70.849998,72.000000,65.486191,144021
2019-09-26,72.199997,73.199997,72.000000,72.449997,65.895493,104389
2019-09-27,72.800003,74.250000,72.500000,73.900002,67.214310,157427
2019-09-30,74.300003,75.449997,73.900002,75.050003,68.260262,192256
2019-10-01,75.199997,75.949997,74.400002,74.699997,67.941925,131928
2019-10-02,74.400002,74.500000,72.050003,72.050003,65.531670,115758
2019-10-03,72.750000,72.900002,70.750000,70.900002,64.485710,110912
2019-10-04,70.900002,72.550003,70.699997,72.500000,65.940964,144558
2019-10-07,73.949997,73.949997,72.599998,73.000000,66.395729,136240
2019-10-08,73.000000,73.099998,71.750000,71.949997,65.440712,126193
2019-10-09,72.699997,73.599998,71.949997,72.500000,65.940964,90898
2019-10-10,72.750000,72.849998,71.650002,72.550003,65.986443,91091
2019-10-11,72.300003,72.599998,67.199997,70.550003,64.167374,312263
2019-10-14,70.550003,73.099998,70.150002,72.599998,66.031914,146026
2019-10-15,72.550003,74.699997,72.550003,74.550003,67.805504,111030
2019-10-16,74.550003,74.599998,70.650002,71.099998,64.667618,121504
2019-10-17,71.550003,71.849998,70.550003,71.500000,65.031433,100480
2019-10-18,71.300003,71.699997,69.800003,71.699997,65.213341,130985
2019-10-21,71.500000,71.900002,69.949997,70.050003,63.712616,79216
2019-10-22,70.050003,70.599998,69.849998,70.449997,64.076416,62466
2019-10-23,70.050003,70.199997,68.199997,69.449997,63.166889,177994
2019-10-24,70.150002,71.250000,69.500000,70.599998,64.212852,101647
2019-10-25,70.400002,71.500000,70.400002,71.300003,64.849525,91353
2019-10-28,71.300003,72.300003,71.150002,71.650002,65.167862,64926
2019-10-29,71.650002,71.800003,70.650002,71.400002,64.940475,77456
2019-10-30,71.349998,72.150002,71.000000,71.550003,65.076912,69450
2019-10-31,71.400002,72.500000,71.400002,72.250000,65.713577,117294
2019-11-01,73.400002,74.750000,72.949997,74.199997,67.487167,125635
2019-11-04,74.650002,74.800003,73.800003,74.449997,67.714546,78205
2019-11-05,75.000000,75.000000,73.800003,74.449997,67.714546,117087
2019-11-06,74.000000,74.849998,73.550003,74.599998,67.850967,123206
2019-11-07,75.000000,75.300003,74.300003,75.300003,68.487656,99058
2019-11-08,74.500000,74.500000,70.650002,71.900002,65.395248,268800
2019-11-11,71.750000,72.300003,70.750000,70.949997,64.531181,145334
2019-11-12,71.250000,71.349998,69.250000,70.550003,64.167374,183913
2019-11-13,70.550003,70.849998,70.150002,70.849998,64.440231,152584
2019-11-14,71.050003,71.500000,70.900002,71.449997,64.985947,123563
2019-11-15,71.449997,71.949997,71.199997,71.849998,65.349770,97226
2019-11-18,71.650002,73.650002,71.449997,72.500000,65.940964,128154
2019-11-19,72.300003,72.699997,70.150002,70.300003,63.939999,161428
2019-11-20,70.300003,70.650002,69.199997,69.750000,63.439758,127226
2019-11-21,69.199997,70.349998,64.000000,67.849998,61.711643,183259
2019-11-22,67.550003,68.750000,67.150002,68.449997,62.257359,123241
2019-11-25,68.900002,69.400002,68.300003,68.849998,62.621174,97410
2019-11-26,69.000000,69.400002,67.900002,69.000000,62.757607,134727
2019-11-27,69.199997,69.500000,68.750000,69.300003,63.030472,93371
2019-11-28,69.000000,69.199997,68.000000,68.400002,62.211887,67950
2019-11-29,68.199997,69.050003,68.099998,68.550003,62.348320,63740
2019-12-02,68.400002,69.150002,67.150002,67.250000,61.165928,113994
2019-12-03,67.900002,68.650002,67.599998,68.150002,61.984505,111482
2019-12-04,68.000000,69.750000,68.000000,69.349998,63.075935,114734
2019-12-05,70.000000,70.000000,69.250000,69.449997,63.166889,64585
2019-12-06,69.349998,70.000000,69.349998,69.400002,63.121414,86417
2019-12-09,69.150002,69.599998,68.800003,69.199997,62.939510,94181
2019-12-10,69.400002,69.500000,68.300003,69.400002,63.121414,153558
2019-12-11,69.250000,70.349998,69.250000,70.300003,63.939999,106161
2019-12-12,70.050003,70.849998,69.599998,70.000000,63.667137,175168
2019-12-13,70.400002,70.750000,69.550003,70.199997,63.849041,112078
2019-12-16,70.500000,71.699997,70.500000,71.199997,64.758568,205619
2019-12-17,71.449997,71.800003,70.800003,71.449997,64.985947,94291
2019-12-18,71.349998,72.050003,71.050003,71.400002,64.940475,93386
2019-12-19,71.550003,71.849998,71.300003,71.849998,65.349770,86702
2019-12-20,72.050003,73.349998,72.000000,73.050003,66.441200,189282
2019-12-23,72.949997,73.849998,72.449997,73.550003,66.895981,90753
2019-12-24,73.599998,73.599998,73.349998,73.500000,66.850487,20472
2019-12-25,73.500000,73.500000,73.500000,73.500000,66.850487,0
2019-12-27,72.949997,73.750000,72.500000,73.599998,66.941444,50714
2019-12-30,73.500000,73.599998,73.050003,73.099998,66.486671,55581
2019-12-31,72.800003,72.949997,72.349998,72.650002,66.077393,14267
2020-01-02,72.699997,74.650002,72.699997,74.349998,67.623596,113479
2020-01-03,74.349998,74.599998,73.300003,74.199997,67.487167,106336
2020-01-06,73.849998,74.500000,73.099998,74.300003,67.578125,96546
2020-01-07,74.500000,75.150002,74.300003,74.449997,67.714546,62196
2020-01-08,74.449997,75.500000,74.000000,75.500000,68.669548,131850
2020-01-09,76.000000,77.250000,75.900002,76.599998,69.670029,139121
2020-01-10,76.599998,77.349998,76.400002,77.050003,70.079323,85471
2020-01-13,77.550003,78.000000,76.699997,77.050003,70.079323,106612
2020-01-14,77.349998,77.349998,76.150002,77.050003,70.079323,126937
2020-01-15,76.800003,77.150002,76.449997,76.949997,69.988373,74282
2020-01-16,76.900002,78.000000,76.650002,77.599998,70.579559,116992
2020-01-17,78.000000,78.300003,77.300003,78.000000,70.943382,149413
2020-01-20,77.800003,78.099998,77.400002,77.449997,70.443130,43749
2020-01-21,77.400002,78.349998,76.849998,78.150002,71.079811,88393
2020-01-22,78.349998,79.650002,78.099998,78.949997,71.807426,79649
2020-01-23,79.250000,79.250000,78.300003,78.599998,71.489090,77856
2020-01-24,79.000000,80.349998,78.750000,79.800003,72.580544,92198
2020-01-27,79.000000,79.699997,78.650002,79.599998,72.398628,94126
2020-01-28,79.800003,80.300003,78.449997,79.300003,72.125771,122105
2020-01-29,79.500000,79.650002,78.349998,78.550003,71.443619,120131
2020-01-30,78.300003,79.300003,77.599998,79.000000,71.852913,141291
2020-01-31,79.000000,80.199997,78.199997,78.349998,71.261711,123936
2020-02-03,79.099998,79.699997,78.449997,79.000000,71.852913,119351
2020-02-04,79.650002,81.300003,79.500000,80.599998,73.308159,100704
2020-02-05,80.500000,81.900002,80.000000,80.050003,72.807915,157529
2020-02-06,79.949997,80.800003,79.650002,80.150002,72.898872,76898
2020-02-07,80.250000,80.699997,80.000000,80.449997,73.171722,68290
2020-02-10,80.750000,80.750000,80.099998,80.199997,72.944344,51693
2020-02-11,80.500000,81.349998,80.250000,80.699997,73.399109,84239
2020-02-12,80.849998,81.500000,80.650002,81.199997,73.853874,94963
2020-02-13,79.900002,81.699997,79.699997,81.500000,74.126732,106003
2020-02-14,81.849998,81.849998,80.000000,80.849998,73.535545,112369
2020-02-17,81.050003,81.750000,80.550003,80.949997,73.626495,80244
2020-02-18,80.550003,81.750000,80.349998,81.400002,74.035789,57715
2020-02-19,81.849998,83.199997,81.550003,82.250000,74.808876,96571
2020-02-20,82.300003,82.800003,81.050003,81.050003,73.717445,121860
2020-02-21,81.000000,81.900002,80.150002,81.000000,73.671967,81040
2020-02-24,79.750000,80.800003,79.250000,80.800003,73.490067,127724
2020-02-25,81.250000,81.599998,78.800003,78.900002,71.761955,94142
2020-02-26,78.349998,79.500000,76.349998,79.099998,71.943863,87094
2020-02-27,78.650002,78.650002,76.500000,77.599998,70.579559,118165
